date,close,high,low,open,volume,engulfing,star,signal,rsi,ema_20,target_amount,target_category
1986-03-17,0.06279074400663376,0.06332283265011301,0.061725954708806444,0.061725954708806444,133171200,0,0,0,,0.06279074400663376,0.0,0
1986-03-18,0.061193883419036865,0.06332285060756732,0.06066179462466484,0.06279076181319529,67766400,0,0,0,,0.06263866204591025,0.0,0
1986-03-19,0.06012967601418495,0.06172594160577128,0.05959758748365618,0.0611938530752425,47894400,0,0,0,,0.06239971099526974,0.0,0
1986-03-20,0.05853341892361641,0.06012968474703413,0.0580013303158105,0.06012968474703413,58435200,0,0,0,,0.062031492702731325,0.0,0
1986-03-21,0.05693717300891876,0.05959761697820232,0.055872995421205336,0.0585334393904889,59990400,0,0,0,,0.0615463193985587,0.0,0
1986-03-24,0.055340901017189026,0.05693716723693837,0.05480881227727258,0.05693716723693837,65289600,0,0,0,,0.06095532717176159,0.0,0
1986-03-25,0.056405067443847656,0.056405067443847656,0.05480880153690363,0.055340890172551636,32083200,0,0,0,,0.06052196910243645,0.0,0
1986-03-26,0.058001331984996796,0.05853342060811537,0.055872977492522506,0.05640506611564108,22752000,0,0,0,,0.06028190842458506,0.0,0
1986-03-27,0.05906551703810692,0.05906551703810692,0.05800133965121414,0.05800133965121414,16848000,0,0,0,,0.06016606162587285,0.0,0
1986-03-31,0.05853341892361641,0.05906550753142231,0.05746924170800459,0.05906550753142231,12873600,0,0,0,,0.060010571844705575,0.0,0
1986-04-01,0.058001331984996796,0.05853342060811537,0.058001331984996796,0.05853342060811537,11088000,0,0,0,,0.05981921566759045,0.0,0
1986-04-02,0.05853341892361641,0.05959759613922822,0.0580013303158105,0.0580013303158105,27014400,0,0,0,,0.05969675883483102,0.0,0
1986-04-03,0.05906551703810692,0.06066178311844608,0.05906551703810692,0.05906551703810692,23040000,0,0,0,,0.05963664056847634,0.0,0
1986-04-04,0.05906551703810692,0.05959760573155331,0.05906551703810692,0.05906551703810692,26582400,0,0,0,,0.0595822478512983,0.0,0
1986-04-07,0.058001331984996796,0.05959759785435252,0.056937154738759654,0.059065509231233944,16560000,0,0,0,33.331915855765786,0.05943168443546006,0.0,0
1986-04-08,0.05853341892361641,0.05959759613922822,0.0580013303158105,0.0580013303158105,10252800,0,0,0,39.999938389035705,0.059346135339094,0.0,0
1986-04-09,0.05959763005375862,0.06012971896435418,0.05853345223256751,0.05853345223256751,12153600,0,0,0,48.00016466925843,0.059370087216681106,0.0,0
1986-04-10,0.06012967601418495,0.060661764544713725,0.058533410422598624,0.05959758748365618,13881600,0,0,0,56.52170604318499,0.05944242900691957,0.0,0
1986-04-11,0.061193883419036865,0.06225867301882327,0.06066179462466484,0.06066179462466484,17222400,0,0,0,68.18175453425258,0.05960923418902598,0.0,0
1986-04-14,0.061725933104753494,0.06225863357265659,0.06119384464750499,0.06119384464750499,12153600,0,0,0,79.9998529735573,0.05981082456195241,0.0,0
