date,close,high,low,open,volume,engulfing,star,signal,rsi,ema_20,target_amount,target_category
2005-08-10,1.2386049032211304,1.2422051429748535,1.2345983982086182,1.237700343132019,0,0,0,0,,1.2386049032211304,0.0,0
2005-08-11,1.247302770614624,1.2477073669433594,1.2380987405776978,1.2386969327926636,0,0,0,0,,1.2394332715443201,0.0,0
2005-08-12,1.2444931268692017,1.2483927011489868,1.2390038967132568,1.2471004724502563,0,0,0,0,,1.2399151625276421,0.0,0
2005-08-15,1.2371032238006592,1.245795488357544,1.235101580619812,1.2454074621200562,0,0,0,0,,1.239647358839358,0.0,0
2005-08-16,1.234994888305664,1.237394094467163,1.2306026220321655,1.236996054649353,0,0,0,0,,1.2392042664075775,0.0,0
2005-08-17,1.2278074026107788,1.236904263496399,1.2264070510864258,1.234994888305664,0,0,0,0,,1.2381188508078824,0.0,0
2005-08-18,1.218397855758667,1.2296040058135986,1.2163970470428467,1.2278074026107788,0,0,0,0,,1.2362406608031953,0.0,0
2005-08-19,1.2154951095581055,1.2196015119552612,1.213297724723816,1.2182939052581787,0,0,0,0,,1.2342648940179486,0.0,0
2005-08-22,1.223406195640564,1.224095106124878,1.2159976959228516,1.21690034866333,0,0,0,0,,1.2332307322677214,0.0,0
2005-08-23,1.2234959602355957,1.2254000902175903,1.2194973230361938,1.2231967449188232,0,0,0,0,,1.2323036111218046,0.0,0
2005-08-24,1.227400541305542,1.2280938625335693,1.2165006399154663,1.223406195640564,0,0,0,0,,1.2318366520916844,0.0,0
2005-08-25,1.230193853378296,1.2324073314666748,1.2260010242462158,1.2272950410842896,0,0,0,0,,1.2316801950713616,0.0,0
2005-08-26,1.2294074296951294,1.2340041399002075,1.2277017831802368,1.2302998304367065,0,0,0,0,,1.231463741226006,0.0,0
2005-08-29,1.2234959602355957,1.2345983982086182,1.2220009565353394,1.2306026220321655,0,0,0,0,,1.230704904941205,0.0,0
2005-08-30,1.2218068838119507,1.2240052223205566,1.2175966501235962,1.2236007452011108,0,0,0,0,36.7921910910652,1.2298574743574666,0.0,0
2005-08-31,1.234095573425293,1.235498309135437,1.2193039655685425,1.2215979099273682,0,0,0,0,40.1705928696652,1.2302611028401167,0.0,0
2005-09-01,1.2490007877349854,1.2509069442749023,1.2328935861587524,1.2338062524795532,0,0,0,0,52.84295872811561,1.2320458347348662,0.0,0
2005-09-02,1.2533055543899536,1.2587958574295044,1.2471004724502563,1.2490007877349854,0,0,0,0,60.63249727371864,1.2340705699401127,0.0,0
2005-09-05,1.2526932954788208,1.258605718612671,1.2515957355499268,1.2539026737213135,0,0,0,0,61.84689091428489,1.235844162848561,0.0,0
2005-09-06,1.245795488357544,1.2526932954788208,1.2448029518127441,1.2526932954788208,0,0,0,0,62.08767176838324,1.2367919081351308,0.0,0
2005-09-07,1.2416036128997803,1.2534940242767334,1.2410951852798462,1.245795488357544,0,0,0,0,66.7698139214335,1.237250165731764,0.0,0
2005-09-08,1.2394031286239624,1.245004415512085,1.2386049032211304,1.2416036128997803,0,0,0,0,67.45446981683489,1.2374552098167353,0.0,0
2005-09-09,1.2410951852798462,1.244694471359253,1.238206148147583,1.2394952774047852,0,0,0,0,64.20396676494238,1.2378018741465553,0.0,0
2005-09-12,1.2291052341461182,1.2414032220840454,1.227596402168274,1.2402024269104004,0,0,0,0,53.78146668252525,1.2369736227179422,0.0,0
2005-09-13,1.2280033826828003,1.231496810913086,1.2255953550338745,1.2289994955062866,0,0,0,0,50.422363464766846,1.2361193141431668,0.0,0
2005-09-14,1.2278977632522583,1.2326960563659668,1.226798176765442,1.2277017831802368,0,0,0,0,48.32835453013232,1.2353363092964136,0.0,0
2005-09-15,1.2236007452011108,1.228606939315796,1.2201966047286987,1.2278074026107788,0,0,0,0,45.978089629729936,1.2342186365254324,0.0,0
2005-09-16,1.223900318145752,1.2306026220321655,1.220598816871643,1.2236007452011108,0,0,0,0,50.303680333475384,1.2332359395368915,0.0,0
2005-09-19,1.2139016389846802,1.2175966501235962,1.210404634475708,1.2154065370559692,0,0,0,0,44.721803027119265,1.231394577579538,0.0,0
2005-09-20,1.2119008302688599,1.218605637550354,1.2115044593811035,1.2139016389846802,0,0,0,0,32.820864866660386,1.2295380302166163,0.0,0
2005-09-22,1.2154065370559692,1.2269035577774048,1.2136952877044678,1.2166930437088013,0,0,0,0,18.42554021077352,1.2281921737251262,0.0,0
2005-09-23,1.2040939331054688,1.2162047624588013,1.2040069103240967,1.2154951095581055,0,0,0,0,9.13083336798357,1.2258971031899208,0.0,0
2005-09-26,1.2073066234588623,1.208006739616394,1.2016053199768066,1.202602505683899,0,0,0,0,13.86798415521362,1.2241265813107725,0.0,0
2005-09-27,1.2018941640853882,1.2079044580459595,1.1985952854156494,1.207394003868103,0,1,0,0,14.203899292575258,1.2220092082416882,0.0,0
2005-09-28,1.2061998844146729,1.206796646118164,1.1997023820877075,1.2017930746078491,0,0,0,0,21.186131528496816,1.220503558353401,0.0,0
2005-09-29,1.2020964622497559,1.207496166229248,1.201302170753479,1.2061998844146729,0,0,0,0,20.549613320811048,1.2187505015816253,0.0,0
2005-09-30,1.2028049230575562,1.2077003717422485,1.200494647026062,1.2019952535629272,0,0,0,0,19.29634387880735,1.2172318750555235,0.0,0
2005-10-03,1.1912987232208252,1.2029930353164673,1.1904053688049316,1.2020964622497559,0,0,0,0,19.447216816631666,1.2147620510712667,0.0,0
2005-10-04,1.1918951272964478,1.1947003602981567,1.190901517868042,1.1913981437683105,0,0,0,0,20.579287837286557,1.2125842488069982,0.0,0
2005-10-05,1.2012012004852295,1.20110023021698,1.191696286201477,1.1917957067489624,0,0,0,0,31.08392783837796,1.2115001489668298,0.0,0
2005-10-06,1.2171964645385742,1.2204945087432861,1.2002928256988525,1.2009992599487305,0,0,0,0,46.10748593281078,1.2120426552117578,0.0,0
2005-10-07,1.213003396987915,1.2179970741271973,1.2103021144866943,1.21690034866333,0,0,0,0,43.67616659886931,1.2121341544285347,0.0,0
2005-10-10,1.2049063444137573,1.2151997089385986,1.2045000791549683,1.2116072177886963,0,0,0,0,44.66192221168947,1.2114457915699846,0.0,0
2005-10-11,1.1984946727752686,1.2057054042816162,1.1981070041656494,1.2052984237670898,0,0,0,0,42.44014783722847,1.2102123516847736,0.0,0
2005-10-12,1.2028049230575562,1.2047032117843628,1.1958003044128418,1.1983941793441772,0,0,0,0,42.95773709595758,1.2095068822917052,0.0,0
2005-10-13,1.2018941640853882,1.2037025690078735,1.1918951272964478,1.2025011777877808,0,0,0,0,48.6089648008467,1.2087818615101513,0.0,0
2005-10-14,1.2077003717422485,1.2105072736740112,1.1984946727752686,1.2017064094543457,0,0,0,0,50.24108116472202,1.2086788624846367,0.0,0
2005-10-17,1.20110023021698,1.212106466293335,1.2009992599487305,1.2070006132125854,0,0,0,0,49.52086468815917,1.207957087982955,0.0,0
2005-10-18,1.195500135421753,1.2017930746078491,1.1922929286956787,1.201302170753479,0,0,0,0,43.64208199926331,1.2067707115485549,0.0,0
2005-10-19,1.1974040269851685,1.2002063989639282,1.1881988048553467,1.1952428817749023,0,0,0,0,47.13685738766877,1.205878646352042,0.0,0
2005-10-20,1.2017930746078491,1.2025011777877808,1.1954001188278198,1.1971030235290527,0,0,0,0,49.409147356755824,1.2054895442811664,0.0,0
2005-10-21,1.1954001188278198,1.207496166229248,1.193602204322815,1.2018941640853882,0,1,0,1,52.547043120207405,1.2045286466189429,-0.01629507541656494,2
2005-10-24,1.197604775428772,1.2017930746078491,1.1925063133239746,1.1945005655288696,0,0,0,0,53.476357344218606,1.203869230315117,0.0,0
2005-10-25,1.2111963033676147,1.2116951942443848,1.1942009925842285,1.197604775428772,0,0,0,0,55.78376200797151,1.2045670467963072,0.0,0
2005-10-26,1.2063016891479492,1.213651180267334,1.205807089805603,1.2110936641693115,0,0,0,0,42.76632389443291,1.2047322508297968,0.0,0
2005-10-27,1.2142995595932007,1.2171964645385742,1.2049063444137573,1.205807089805603,0,2,0,0,50.81920771997607,1.2056434230929782,0.0,0
2005-10-28,1.2071025371551514,1.2168558835983276,1.2054002285003662,1.2145946025848389,0,0,0,0,51.40402299113369,1.2057823863369947,0.0,0
2005-10-31,1.1988970041275024,1.2088974714279175,1.1974470615386963,1.2065054178237915,0,0,0,0,50.25144272246534,1.2051266356503765,0.0,0
2005-11-01,1.2023999691009521,1.2040069103240967,1.1977051496505737,1.1988970041275024,0,0,0,0,49.744338493727,1.2048669531218599,0.0,0
2005-11-02,1.206752896308899,1.208006739616394,1.1990982294082642,1.2022987604141235,0,0,0,0,52.939716977049464,1.2050465667587207,0.0,0
2005-11-03,1.1952000856399536,1.208006739616394,1.193901538848877,1.2066947221755981,0,0,0,0,42.928587228027766,1.2041088066521715,0.0,0
2005-11-04,1.1813069581985474,1.1989977359771729,1.1808048486709595,1.1947003602981567,0,0,0,0,39.656422639026985,1.2019372020375405,0.0,0
2005-11-07,1.1793009042739868,1.1829979419708252,1.1778563261032104,1.18069326877594,0,0,0,0,41.2041969539073,1.1997813641552972,0.0,0
2005-11-08,1.1768028736114502,1.1794956922531128,1.1713991165161133,1.1789950132369995,0,0,0,0,38.88576614028702,1.1975929364844546,0.0,0
2005-11-09,1.1778008937835693,1.178897738456726,1.1724978685379028,1.176899790763855,0,0,0,0,36.564740061121256,1.1957079800367512,0.0,0
2005-11-10,1.1675559282302856,1.1789950132369995,1.1674060821533203,1.1774957180023193,0,0,0,0,35.0525267625391,1.1930268322456592,0.0,0
2005-11-11,1.1735023260116577,1.173998236656189,1.167501449584961,1.167501449584961,0,0,0,0,37.56090778438398,1.1911673554614686,0.0,0
2005-11-14,1.1691941022872925,1.1773016452789307,1.1663031578063965,1.1735987663269043,0,0,0,0,26.025747451791574,1.1890746646829755,0.0,0
2005-11-15,1.1731994152069092,1.1736950874328613,1.1648495197296143,1.1691941022872925,0,0,0,0,30.911915531297694,1.1875627361614454,0.0,0
2005-11-16,1.1677058935165405,1.1731994152069092,1.1649037599563599,1.1731030941009521,0,0,0,0,22.333166280179285,1.185671608290502,0.0,0
2005-11-17,1.1747982501983643,1.1761523485183716,1.1648495197296143,1.16810142993927,0,0,0,0,30.79417818122026,1.1846360503769653,0.0,0
2005-11-18,1.1776067018508911,1.1782032251358032,1.1669973134994507,1.1748948097229004,0,0,0,0,36.47430363066297,1.1839665886125772,0.0,0
2005-11-21,1.1736950874328613,1.1834039688110352,1.1720443964004517,1.1774957180023193,0,0,0,0,31.858031034991967,1.1829883504049852,0.0,0
2005-11-22,1.181404709815979,1.182396411895752,1.1690436601638794,1.1735987663269043,0,2,0,2,34.63159659784098,1.1828375274917464,0.0,0
2005-11-23,1.1808048486709595,1.1857051849365234,1.176899790763855,1.1812511682510376,0,0,0,0,39.93559098273759,1.1826439390326238,0.0,0
2005-11-24,1.1781060695648193,1.1822986602783203,1.1776067018508911,1.1810001134872437,0,0,0,0,47.34679680876502,1.182211760988071,0.0,0
2005-11-25,1.1724978685379028,1.1779533624649048,1.1713030338287354,1.1779533624649048,0,0,0,0,44.678756051530314,1.181286628373769,0.0,0
2005-11-28,1.1850025653839111,1.1884952783584595,1.1686065196990967,1.170905351638794,0,2,0,0,55.54557621297386,1.1816405271366397,0.0,0
2005-11-29,1.1768028736114502,1.1860989332199097,1.1744946241378784,1.1850025653839111,0,0,0,0,49.38493818525909,1.1811797982294787,0.0,0
2005-11-30,1.1804981231689453,1.1802055835723877,1.1759034395217896,1.1768028736114502,0,0,0,0,58.67648915748539,1.1811148767951423,0.0,0
2005-12-01,1.1742050647735596,1.1799967288970947,1.1693992614746094,1.1798992156982422,0,0,0,0,50.46893867920776,1.1804567994597535,0.0,0
2005-12-02,1.1718933582305908,1.1743016242980957,1.166806697845459,1.1742050647735596,0,0,0,0,51.85052607147119,1.1796412336284046,0.0,0
2005-12-05,1.1787031888961792,1.1818934679031372,1.1690983772277832,1.172003149986267,0,0,0,0,53.633494668083266,1.1795518960348592,0.0,0
2005-12-06,1.1798018217086792,1.1808048486709595,1.1760554313659668,1.178550362586975,0,0,0,0,58.47745372273409,1.179575698479985,0.0,0
2005-12-07,1.1717971563339233,1.1798992156982422,1.1707956790924072,1.179843544960022,0,0,0,0,47.92323518299453,1.178834884942265,0.0,0
2005-12-08,1.1813069581985474,1.184805989265442,1.170905351638794,1.1718933582305908,0,0,0,0,52.34325694597524,1.1790703204904824,0.0,0
2005-12-09,1.181404709815979,1.183698058128357,1.177093744277954,1.1818934679031372,0,0,0,0,55.13006617137291,1.1792926432833868,0.0,0
2005-12-12,1.1956002712249756,1.198193073272705,1.1794538497924805,1.1794956922531128,0,0,0,0,58.695331519508834,1.1808457507063952,0.0,0
2005-12-13,1.1949001550674438,1.1981070041656494,1.1912987232208252,1.1952000856399536,0,0,0,0,58.62333025079422,1.1821842654074475,0.0,0
2005-12-14,1.1974040269851685,1.2057054042816162,1.1948002576828003,1.1949001550674438,0,0,0,0,61.83446962995671,1.1836337665100876,0.0,0
2005-12-15,1.1967018842697144,1.2038040161132812,1.194001317024231,1.198006510734558,0,0,0,0,65.79344484685559,1.1848783491538615,0.0,0
2005-12-16,1.2014031410217285,1.2029062509536743,1.194400668144226,1.1968021392822266,0,0,0,0,61.91498132790145,1.186452138855563,0.0,0
2005-12-19,1.2006964683532715,1.203905463218689,1.1978055238723755,1.2036012411117554,0,0,0,0,69.47943149923417,1.1878087416648686,0.0,0
2005-12-20,1.1874933242797852,1.2014031410217285,1.184399127960205,1.2007973194122314,0,0,0,0,54.93744888377306,1.1877787019139083,0.0,0
2005-12-21,1.1834039688110352,1.1908022165298462,1.1804563999176025,1.1878036260604858,0,0,0,0,56.70136934909022,1.1873620606660156,0.0,0
2005-12-22,1.187295913696289,1.1895982027053833,1.1816000938415527,1.183095932006836,0,0,0,0,60.968176786575306,1.187355760954613,0.0,0
2005-12-23,1.187197208404541,1.1886931657791138,1.183698058128357,1.187295913696289,0,0,0,0,56.687822761855955,1.187340660711749,0.0,0
2005-12-26,1.1837962865829468,1.1897962093353271,1.1836000680923462,1.1861974000930786,0,0,0,0,53.03503496250136,1.1870031012709106,0.0,0
2005-12-27,1.1856067180633545,1.1876062154769897,1.182746171951294,1.183698058128357,0,0,0,0,61.582933213880764,1.1868701123940004,0.0,0
