date,close,high,low,open,volume,engulfing,star,signal,rsi,ema_20,target_amount,target_category
2005-11-15,45.560001373291016,45.689998626708984,45.500999450683594,45.650001525878906,0,1,0,0,70.66675821940105,45.27867009307773,0.0,0
2005-11-16,45.70000076293945,45.79999923706055,45.542999267578125,45.55699920654297,0,2,0,0,72.32706665898928,45.31879682354075,0.0,0
2005-11-17,45.63999938964844,45.77000045776367,45.59700012207031,45.68899917602539,0,0,0,0,69.3251734749997,45.349387544122436,0.0,0
2005-11-18,45.70000076293945,45.78499984741211,45.58000183105469,45.611000061035156,0,2,0,0,69.87951530360166,45.38277927924786,0.0,0
2005-11-21,45.65999984741211,45.777000427246094,45.599998474121094,45.650001525878906,0,0,0,0,69.87951530360166,45.409181238120645,0.0,0
2005-11-22,45.7400016784668,45.845001220703125,45.599998474121094,45.6510009765625,0,0,0,0,68.15293743181547,45.44068794672504,0.0,0
2005-11-23,45.68000030517578,45.74700164794922,45.625,45.73099899291992,0,0,0,0,64.9999642372643,45.463479599910826,0.0,0
2005-11-24,45.63999938964844,45.73699951171875,45.595001220703125,45.66699981689453,0,0,0,0,57.142857142857146,45.480291008457264,0.0,0
2005-11-25,45.7400016784668,45.810001373291016,45.560001373291016,45.63100051879883,0,2,0,0,48.27599814527984,45.505025357981985,0.0,0
2005-11-28,45.849998474121094,45.9900016784668,45.650001525878906,45.733001708984375,0,0,0,0,55.37175752531558,45.53787994047143,0.0,0
2005-11-29,45.79999923706055,45.90999984741211,45.70000076293945,45.79100036621094,0,0,0,0,54.91796871335796,45.56284368300373,0.0,0
2005-11-30,45.86000061035156,45.946998596191406,45.70000076293945,45.827999114990234,0,0,0,0,56.69294886235638,45.59114434275114,0.0,0
2005-12-01,45.90999984741211,46.005001068115234,45.75,45.84700012207031,0,0,0,0,69.36923933439182,45.62151153367123,0.0,0
2005-12-02,46.11000061035156,46.19499969482422,45.79999923706055,45.9109992980957,0,0,0,0,70.17527422150539,45.66803430287888,0.0,0
2005-12-05,46.2400016784668,46.33000183105469,46.040000915527344,46.04800033569336,0,0,0,0,78.81337850594184,45.722507386268205,0.0,0
2005-12-06,46.119998931884766,46.25,46.05500030517578,46.2400016784668,0,0,0,0,68.10319313361177,45.76036372394597,0.0,0
2005-12-07,46.15999984741211,46.220001220703125,46.0,46.119998931884766,0,0,0,0,72.80682088158824,45.798424307133224,0.0,0
2005-12-08,46.16999816894531,46.31700134277344,46.10100173950195,46.11000061035156,0,0,1,1,71.55936011535002,45.83381229397247,0.23299789428710938,1
2005-12-09,46.11000061035156,46.224998474121094,46.060001373291016,46.130001068115234,0,0,0,0,70.27022382904725,45.860115943151435,0.0,0
2005-12-12,45.959999084472656,46.20199966430664,45.9370002746582,46.13199996948242,0,0,0,0,59.3218914366811,45.869628623277265,0.0,0
2005-12-13,46.02000045776367,46.084999084472656,45.90999984741211,45.95100021362305,0,0,0,0,64.40673582667111,45.88394975037121,0.0,0
2005-12-14,45.58000183105469,46.02000045776367,45.54999923706055,45.99599838256836,0,0,0,0,48.101345282818436,45.85500232948392,0.0,0
2005-12-15,45.220001220703125,45.630001068115234,45.20000076293945,45.566001892089844,0,0,0,0,35.869553949973564,45.79452603340956,0.0,0
2005-12-16,45.36600112915039,45.45500183105469,45.125,45.20500183105469,0,0,0,0,37.10030643596871,45.75371413776583,0.0,0
2005-12-19,45.279998779296875,45.28099822998047,44.8849983215332,45.27199935913086,0,0,0,0,36.40170703142925,45.70859838934022,0.0,0
2005-12-20,45.13999938964844,45.28200149536133,44.84000015258789,45.27299880981445,0,0,0,0,31.927720072310564,45.65444610365529,0.0,0
2005-12-21,45.099998474121094,45.375,45.0099983215332,45.073001861572266,0,0,1,0,29.566122820557723,45.601641567509176,0.0,0
2005-12-22,45.220001220703125,45.3650016784668,45.040000915527344,45.0890007019043,0,0,0,0,26.603690332932217,45.565294867813364,0.0,0
2005-12-23,45.099998474121094,45.215999603271484,45.025001525878906,45.20500183105469,0,0,0,0,19.873220438768584,45.520980925556955,0.0,0
2005-12-26,45.060001373291016,45.117000579833984,45.020999908447266,45.04999923706055,0,0,0,0,20.750685254502045,45.477078111055434,0.0,0
2005-12-27,45.08000183105469,45.2400016784668,44.959999084472656,45.05400085449219,0,0,0,0,19.866187843657343,45.43926132248394,0.0,0
2005-12-28,45.02000045776367,45.29499816894531,44.99800109863281,45.07099914550781,0,0,1,1,18.78410589991944,45.3993317163201,0.0,0
2005-12-29,45.11000061035156,45.176998138427734,45.0,45.00899887084961,0,2,0,0,23.290730657624465,45.37177637289452,0.0,0
2005-12-30,44.970001220703125,45.104000091552734,44.92499923706055,45.095001220703125,0,0,0,0,23.415841381316667,45.33351207268582,0.0,0
2006-01-02,44.97999954223633,45.09000015258789,44.95800018310547,44.96900177001953,0,0,0,0,21.302467758302,45.29984421264301,0.0,0
2006-01-03,44.86000061035156,45.04999923706055,44.83700180053711,44.96099853515625,0,0,0,0,25.8713438330947,45.25795434575811,0.0,0
2006-01-04,44.68000030517578,44.880001068115234,44.63999938964844,44.84700012207031,0,0,0,0,29.42076095995162,45.20291110379789,0.0,0
2006-01-05,44.66999816894531,44.720001220703125,44.53499984741211,44.71099853515625,0,0,2,0,20.408196365028232,45.152157490954785,0.0,0
2006-01-06,44.290000915527344,44.696998596191406,44.255001068115234,44.66299819946289,0,0,0,0,16.32663123585708,45.07004734091407,0.0,0
2006-01-09,44.2599983215332,44.5,44.14500045776367,44.48500061035156,0,0,0,0,17.64712482153726,44.99289981525875,0.0,0
2006-01-10,44.18000030517578,44.42499923706055,44.099998474121094,44.220001220703125,0,0,1,1,17.142958349000835,44.91548081429847,0.0,0
2006-01-11,43.91999816894531,44.180999755859375,43.88999938964844,44.16899871826172,0,0,0,0,7.792133801665585,44.82067294331245,0.0,0
2006-01-12,43.939998626708984,44.185001373291016,43.89899826049805,43.90800094604492,0,0,1,0,9.722189108499109,44.736799198874024,0.0,0
2006-01-13,44.06999969482422,44.27000045776367,43.922000885009766,43.933998107910156,0,0,0,0,17.647058823529406,44.673294484202614,0.0,0
2006-01-16,44.119998931884766,44.209999084472656,44.0,44.18899917602539,0,0,0,0,19.23070339532211,44.620599669696155,0.0,0
2006-01-17,44.20000076293945,44.321998596191406,44.060001373291016,44.106998443603516,0,2,0,0,24.05067264140922,44.580542630957424,0.0,0
2006-01-18,44.290000915527344,44.48500061035156,44.16999816894531,44.20000076293945,0,0,1,0,24.05067264140922,44.55287199139266,0.0,0
2006-01-19,44.15999984741211,44.380001068115234,44.13600158691406,44.37099838256836,0,1,0,0,24.20383558448563,44.51545559672784,0.0,0
2006-01-20,44.150001525878906,44.35200119018555,44.099998474121094,44.15299987792969,0,0,0,0,23.567001241596145,44.48065044712318,0.0,0
2006-01-23,44.06999969482422,44.28099822998047,44.0,44.27000045776367,0,0,0,0,24.183084755735734,44.44154085166614,0.0,0
2006-01-24,44.16999816894531,44.2400016784668,44.04999923706055,44.0880012512207,0,0,0,0,32.413774959880044,44.41567964378797,0.0,0
2006-01-25,44.02000045776367,44.345001220703125,43.99800109863281,44.124000549316406,0,0,1,1,29.55982236468023,44.37799591178565,0.0,0
2006-01-26,43.9900016784668,44.040000915527344,43.922000885009766,44.01599884033203,0,0,0,0,37.903272944296276,44.341044080041,0.0,0
2006-01-27,43.935001373291016,44.224998474121094,43.91999816894531,43.9900016784668,0,0,1,0,37.154264622510645,44.30237334606481,0.0,0
2006-01-30,44.02000045776367,44.189998626708984,43.91299819946289,43.926998138427734,0,2,0,0,43.700795679481445,44.27548069003613,0.0,0
2006-01-31,43.900001525878906,44.119998931884766,43.858001708984375,44.007999420166016,0,0,0,0,49.11519063405149,44.23972076964021,0.0,0
2006-02-01,44.08000183105469,44.20000076293945,43.88399887084961,43.888999938964844,0,2,0,0,55.426492984194105,44.22450944215587,0.0,0
2006-02-02,44.15999984741211,44.314998626708984,44.040000915527344,44.071998596191406,0,0,0,0,53.62905582713185,44.21836567122789,0.0,0
2006-02-03,44.08000183105469,44.22700119018555,44.060001373291016,44.119998931884766,0,0,1,0,48.42530209869609,44.20518816263997,0.0,0
2006-02-06,44.13999938964844,44.224998474121094,44.040000915527344,44.14099884033203,0,0,0,0,47.59992309499904,44.198979708069345,0.0,0
2006-02-07,44.20000076293945,44.28499984741211,44.06999969482422,44.12900161743164,0,0,0,0,46.31143824672543,44.19907695139031,0.0,0
2006-02-08,44.119998931884766,44.2599983215332,44.060001373291016,44.18899917602539,0,0,0,0,48.2905453430973,44.1915457114374,0.0,0
2006-02-09,44.09000015258789,44.18000030517578,44.04499816894531,44.111000061035156,0,0,0,0,47.47891482261523,44.18187470583268,0.0,0
2006-02-10,44.029998779296875,44.21699905395508,44.01900100708008,44.0890007019043,0,0,1,0,48.2905453430973,44.167410331876894,0.0,0
2006-02-13,44.150001525878906,44.279998779296875,44.02199935913086,44.03099822998047,0,0,0,0,49.15980125020035,44.16575235035327,0.0,0
2006-02-14,44.150001525878906,44.22999954223633,44.06999969482422,44.19200134277344,0,0,0,0,56.250068774781845,44.164252271831906,0.0,0
2006-02-15,44.15999984741211,44.26499938964844,44.060001373291016,44.150001525878906,0,0,0,0,58.33327100147353,44.16384727903002,0.0,0
2006-02-16,44.2400016784668,44.34000015258789,44.0620002746582,44.073001861572266,0,0,0,0,64.59334160765131,44.17110007897638,0.0,0
2006-02-17,44.3120002746582,44.45000076293945,44.16999816894531,44.23699951171875,0,0,0,0,64.14730974524271,44.18451914523179,0.0,0
2006-02-20,44.36000061035156,44.446998596191406,44.209999084472656,44.30500030517578,0,0,0,0,73.95830849804099,44.201231665719384,0.0,0
2006-02-21,44.31999969482422,44.4119987487793,44.20000076293945,44.347999572753906,0,0,0,0,64.63402152978722,44.21254290658651,0.0,0
2006-02-22,44.47999954223633,44.56800079345703,44.220001220703125,44.3120002746582,0,2,0,2,67.77773068282966,44.23801496712459,0.0,0
2006-02-23,44.459999084472656,44.599998474121094,44.32500076293945,44.47600173950195,0,0,0,0,72.61877730447499,44.25915631163393,0.0,0
2006-02-24,44.290000915527344,44.459999084472656,44.220001220703125,44.44900131225586,0,0,0,0,57.894779110015335,44.26209389295711,0.0,0
2006-02-27,44.40999984741211,44.459999084472656,44.220001220703125,44.290000915527344,0,0,0,0,60.3959722925149,44.276180174333774,0.0,0
2006-02-28,44.25,44.525001525878906,44.198001861572266,44.354000091552734,0,0,0,0,55.963350913602376,44.273686824397224,0.0,0
2006-03-01,44.279998779296875,44.34199905395508,44.18000030517578,44.220001220703125,0,0,0,0,58.71553211519684,44.27428796295909,0.0,0
2006-03-02,44.18000030517578,44.345001220703125,44.119998931884766,44.29999923706055,0,1,0,1,56.63725179088657,44.26530818602735,0.0,0
2006-03-03,44.18000030517578,44.34000015258789,44.03499984741211,44.250999450683594,0,0,0,0,51.48509616110952,44.25718362594625,0.0,0
2006-03-06,44.25,44.34299850463867,44.119998931884766,44.18000030517578,0,0,0,0,54.62958384255106,44.25649947109422,0.0,0
2006-03-07,44.20000076293945,44.34299850463867,44.130001068115234,44.231998443603516,0,0,0,0,51.7857629427793,44.251118641746146,0.0,0
2006-03-08,44.380001068115234,44.415000915527344,44.18199920654297,44.189998626708984,0,2,0,0,55.737710043963055,44.2633931585432,0.0,0
2006-03-09,44.459999084472656,44.55500030517578,44.23500061035156,44.36600112915039,0,0,0,0,56.02604446570635,44.28211753244125,0.0,0
2006-03-10,44.452999114990234,44.5099983215332,44.244998931884766,44.45000076293945,0,0,0,0,53.91740020503723,44.29839196887448,0.0,0
2006-03-13,44.38999938964844,44.52000045776367,44.314998626708984,44.44599914550781,0,0,0,0,52.89256979999496,44.30711648513867,0.0,0
2006-03-14,44.34000015258789,44.47999954223633,44.30500030517578,44.42300033569336,0,0,0,0,43.63633841501478,44.310248262990974,0.0,0
2006-03-15,44.099998474121094,44.415000915527344,44.0989990234375,44.391998291015625,0,0,0,0,36.36353127492573,44.290224473574796,0.0,0
2006-03-16,44.349998474121094,44.422000885009766,44.099998474121094,44.099998474121094,0,0,0,0,52.14277929155314,44.29591723553158,0.0,0
2006-03-17,44.20500183105469,44.42499923706055,44.20000076293945,44.34400177001953,0,0,0,0,42.807044783471156,44.2872586255814,0.0,0
2006-03-20,44.36000061035156,44.435001373291016,44.19499969482422,44.25,0,0,0,0,53.873286732824354,44.29418643365475,0.0,0
2006-03-21,44.29999923706055,44.380001068115234,44.20000076293945,44.3489990234375,0,0,0,0,50.6896742233108,44.29474003397911,0.0,0
2006-03-22,44.400001525878906,44.43000030517578,44.284000396728516,44.28900146484375,0,2,0,0,57.58626495627558,44.304764937969566,0.0,0
2006-03-23,44.47200012207031,44.560001373291016,44.31999969482422,44.39500045776367,0,0,0,0,59.5926633281702,44.32069209836011,0.0,0
2006-03-24,44.46699905395508,44.630001068115234,44.457000732421875,44.47100067138672,0,0,0,0,57.44679179877625,44.33462609413106,0.0,0
2006-03-27,44.5890007019043,44.60200119018555,44.46200180053711,44.46500015258789,0,2,0,0,62.720736094686366,44.35885224725232,0.0,0
2006-03-28,44.59199905395508,44.619998931884766,44.435001373291016,44.5880012512207,0,0,0,0,57.84017741762551,44.38105670503354,0.0,0
2006-03-29,44.58000183105469,44.6349983215332,44.525001525878906,44.5890007019043,0,0,0,0,54.67301658981794,44.40000385989269,0.0,0
2006-03-30,44.459999084472656,44.619998931884766,44.415000915527344,44.56399917602539,0,0,0,0,50.25053588738856,44.40571769080507,0.0,0
2006-03-31,44.52799987792969,44.564998626708984,44.441001892089844,44.45000076293945,0,0,0,0,54.921556570147416,44.41736361338837,0.0,0
2006-04-03,44.53099822998047,44.5629997253418,44.375,44.52899932861328,0,0,0,0,57.0479019157951,44.42818595782571,0.0,0
2006-04-04,44.599998474121094,44.6349983215332,44.334999084472656,44.334999084472656,0,0,0,0,71.1148986075044,44.44454905461575,0.0,0
2006-04-05,44.560001373291016,44.64500045776367,44.3650016784668,44.59000015258789,0,0,0,0,60.78048933328633,44.455544513537205,0.0,0
2006-04-06,44.439998626708984,44.60900115966797,44.39500045776367,44.54100036621094,0,0,0,0,62.38126821424983,44.4540639528869,0.0,0
2006-04-07,44.54899978637695,44.64500045776367,44.415000915527344,44.428001403808594,0,2,0,0,60.465027860271974,44.463105460838335,0.0,0
2006-04-10,44.65999984741211,44.81800079345703,44.404998779296875,44.404998779296875,0,0,0,0,68.86790943915294,44.48185730717869,0.0,0
2006-04-11,44.7400016784668,44.744998931884766,44.595001220703125,44.643001556396484,0,0,0,0,68.20125549842143,44.506442485396605,0.0,0
2006-04-12,45.060001373291016,45.19499969482422,44.722999572753906,44.73500061035156,0,0,0,0,74.87308579819593,44.55916237948178,0.0,0
2006-04-13,45.040000915527344,45.23500061035156,45.020999908447266,45.051998138427734,0,0,0,0,73.93486664520837,44.60495652577184,0.0,0
2006-04-14,44.994998931884766,45.03499984741211,44.981998443603516,45.03099822998047,0,0,0,0,68.12487653353861,44.64210342159212,0.0,0
2006-04-17,45.02799987792969,45.03799819946289,44.97700119018555,44.992000579833984,0,0,0,0,68.95646953066174,44.67885546505284,0.0,0
2006-04-18,45.047000885009766,45.20000076293945,45.02000045776367,45.03200149536133,0,0,0,0,70.18130384467018,44.71391693362017,0.0,0
2006-04-19,45.099998474121094,45.12699890136719,44.94499969482422,45.01499938964844,0,0,0,0,79.35766331394494,44.750686604144065,0.0,0
2006-04-20,45.099998474121094,45.106998443603516,44.994998931884766,45.090999603271484,0,0,0,0,77.98418883812596,44.78395440128473,0.0,0
2006-04-21,45.000999450683594,45.0989990234375,44.9739990234375,45.0880012512207,0,0,0,0,71.01966029521151,44.80462535837034,0.0,0
2006-04-24,44.82699966430664,45.0369987487793,44.814998626708984,44.994998931884766,0,0,0,0,59.28048084390975,44.80675624464998,0.0,0
2006-04-25,44.81999969482422,45.03200149536133,44.70600128173828,44.83100128173828,0,0,0,0,60.92424179283418,44.80801752561896,0.0,0
2006-04-26,45.02000045776367,45.06999969482422,44.801998138427734,44.814998626708984,0,2,0,2,72.83464093907318,44.828206376299406,0.0,0
2006-04-27,44.79999923706055,45.01599884033203,44.779998779296875,45.01599884033203,0,0,0,0,59.0875692637464,44.82551998208618,0.0,0
2006-04-28,44.9010009765625,44.95399856567383,44.78300094604492,44.7859992980957,0,0,0,0,58.78920759819812,44.83270864822678,0.0,0
2006-05-01,44.7599983215332,44.80500030517578,44.73500061035156,44.80500030517578,0,0,0,0,50.69820347796437,44.82578385520834,0.0,0
2006-05-02,44.79999923706055,44.854000091552734,44.74399948120117,44.74800109863281,0,0,0,0,38.7152639805028,44.823328177289504,0.0,0
2006-05-03,44.79999923706055,44.827999114990234,44.76499938964844,44.7869987487793,0,0,0,0,39.39929030931866,44.82110637345817,0.0,0
2006-05-04,44.88999938964844,44.91999816894531,44.744998931884766,44.78900146484375,0,0,0,0,45.539548526146916,44.82766761309534,0.0,0
2006-05-05,44.77000045776367,44.895999908447266,44.762001037597656,44.887001037597656,0,0,0,0,39.79435704132476,44.822175503063754,0.0,0
2006-05-08,44.7599983215332,44.81800079345703,44.74100112915039,44.78499984741211,0,0,0,0,38.56567940861784,44.81625386672751,0.0,0
2006-05-09,44.770999908447266,44.88600158691406,44.74599838256836,44.75600051879883,0,0,0,0,36.438740435809464,44.811943965938916,0.0,0
2006-05-10,44.81100082397461,44.875,44.762001037597656,44.76900100708008,0,0,0,0,38.467861502911994,44.811854142894695,0.0,0
2006-05-11,44.81999969482422,45.03499984741211,44.801998138427734,44.97999954223633,0,0,0,0,42.21847570815677,44.81262990974513,0.0,0
2006-05-12,44.82500076293945,45.00199890136719,44.801998138427734,44.8120002746582,0,0,0,0,49.899452746628604,44.813808086239824,0.0,0
2006-05-15,45.24800109863281,45.470001220703125,45.099998474121094,45.099998474121094,0,0,0,0,65.17723320329198,44.855159801705824,0.0,0
2006-05-16,44.994998931884766,45.55500030517578,44.994998931884766,45.2599983215332,0,1,0,1,49.14554651647893,44.86847781410382,0.0,0
2006-05-17,44.625,45.52000045776367,44.625,45.52000045776367,0,0,0,0,44.575384127840024,44.84528945085584,0.0,0
2006-05-18,45.400001525878906,45.42499923706055,45.255001068115234,45.415000915527344,0,0,0,0,60.90945180025554,44.898119172286606,0.0,0
2006-05-19,45.29499816894531,45.525001525878906,45.29499816894531,45.388999938964844,0,0,0,0,61.88354638029178,44.935917171968384,0.0,0
2006-05-22,45.290000915527344,45.67499923706055,45.279998779296875,45.354000091552734,0,0,1,1,61.05595846538122,44.969639433259715,-0.3950004577636719,2
2006-05-23,45.380001068115234,45.474998474121094,45.284000396728516,45.29100036621094,0,0,0,0,62.57588841136399,45.00872149372214,0.0,0
